ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _wpcom_is_markdown","Download 1 name","Download 1 URL","Download 2 name","Download 2 URL"
RS312,simple,RS312,Semilla de Quinoa Blanca 25Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS310,simple,RS310,Semilla de Quinoa Dorada 25Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RSK3122,simple,RSK3122,Semilla de Quinoa Negra 1Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS3122,simple,RS3122,Semilla de Quinoa Negra 25Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RSK3121,simple,RSK3121,Semilla de Quinoa Roja 1Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS3121,simple,RS3121,Semilla de Quinoa Roja 25Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RSK314,simple,RSK314,Semilla de Zapallo 1Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS314,simple,RS314,Semilla de Zapallo 25Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RSB314,simple,RSB314,Semilla de Zapallo 5Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS299,simple,RS299,Sesamo Blanco 25Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RSB299,simple,RSB299,Sesamo Blanco 5Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RSK298,simple,RSK298,Sesamo Natural 1Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS298,simple,RS298,Sesamo Natural 25Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RSB298,simple,RSB298,Sesamo Natural 5Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS300,simple,RS300,Sesamo Negro 25Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RSB300,simple,RSB300,Sesamo Negro 5Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS581,simple,RS581,Te Ceylan Saquitos x 10,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS580,simple,RS580,Te Ceylan Saquitos x 100,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS582,simple,RS582,Te Ceylan Saquitos x 25,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS585,simple,RS585,Te Ceylan Saquitos x 50,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS588,simple,RS588,Te Verde Saquito x 50,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS612,simple,RS612,Vainilla 1L,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS854,simple,RS854,Vino Blanco Dulce 1L,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS852,simple,RS852,Vino Rosado 1L,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS853,simple,RS853,Vino Rosado Dulce 1L,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS850,simple,RS850,Vino Sangria 1L,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS851,simple,RS851,Vino Tinto 1L,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS060,simple,RS060,Yerba Campero 1Kg,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
RS061,simple,RS061,Yerba Campero 500g,1,0,visible,,,,,taxable,,1,,,1,1,,,,,1,,,,
